shot_id,timestamp,x,y,z,vx,vy,vz
0,0.0,2.6545008161767836,1.8018478506462816,-5.379473734443597,4.22111968552484,6.055661511269816,4.835993275529578
0,0.05,2.8655568004530254,2.0923684262097724,-5.137674070667119,4.22111968552484,5.5651615112698165,4.835993275529578
0,0.1,3.0766127847292677,2.3583640017732637,-4.8958744068906395,4.22111968552484,5.074661511269817,4.835993275529578
0,0.15,3.2876687690055095,2.599834577336754,-4.654074743114161,4.22111968552484,4.584161511269817,4.835993275529578
0,0.2,3.498724753281752,2.816780152900245,-4.4122750793376815,4.22111968552484,4.093661511269817,4.835993275529578
0,0.25,3.7097807375579936,3.0092007284637354,-4.170475415561203,4.22111968552484,3.6031615112698163,4.835993275529578
0,0.3,3.9208367218342355,3.1770963040272266,-3.9286757517847244,4.22111968552484,3.1126615112698164,4.835993275529578
0,0.35,4.131892706110477,3.3204668795907173,-3.686876088008245,4.22111968552484,2.6221615112698164,4.835993275529578
0,0.4,4.34294869038672,3.4393124551542082,-3.4450764242317664,4.22111968552484,2.131661511269816,4.835993275529578
0,0.45,4.554004674662962,3.5336330307176986,-3.2032767604552874,4.22111968552484,1.6411615112698161,4.835993275529578
0,0.5,4.765060658939204,3.6034286062811898,-2.9614770966788084,4.22111968552484,1.1506615112698162,4.835993275529578
0,0.55,4.9761166432154464,3.6486991818446812,-2.7196774329023294,4.22111968552484,0.6601615112698154,4.835993275529578
0,0.6,5.187172627491687,3.6694447574081717,-2.477877769125851,4.22111968552484,0.16966151126981632,4.835993275529578
0,0.65,5.39822861176793,3.665665332971662,-2.2360781053493715,4.22111968552484,-0.3208384887301845,4.835993275529578
0,0.7,5.609284596044171,3.6373609085351535,-1.994278441572893,4.22111968552484,-0.8113384887301835,4.835993275529578
0,0.75,5.820340580320414,3.5845314840986435,-1.752478777796414,4.22111968552484,-1.3018384887301835,4.835993275529578
0,0.8,6.0313965645966565,3.5071770596621343,-1.510679114019935,4.22111968552484,-1.7923384887301843,4.835993275529578
0,0.85,6.2424525488728975,3.4052976352256255,-1.268879450243456,4.22111968552484,-2.2828384887301834,4.835993275529578
0,0.9,6.45350853314914,3.278893210789116,-1.0270797864669774,4.22111968552484,-2.773338488730184,4.835993275529578
0,0.95,6.664564517425382,3.1279637863526073,-0.7852801226904988,4.22111968552484,-3.2638384887301832,4.835993275529578
0,1.0,6.875620501701624,2.952509361916098,-0.5434804589140194,4.22111968552484,-3.754338488730184,4.835993275529578
0,1.05,7.086676485977866,2.752529937479588,-0.30168079513754,4.22111968552484,-4.244838488730185,4.835993275529578
0,1.1,7.297732470254108,2.5280255130430787,-0.059881131361061435,4.22111968552484,-4.735338488730186,4.835993275529578
0,1.15,7.508788454530349,2.2789960886065703,0.1819185324154171,4.22111968552484,-5.225838488730183,4.835993275529578
0,1.2,7.719844438806592,2.0054416641700605,0.42371819619189566,4.22111968552484,-5.716338488730184,4.835993275529578
0,1.25,7.930900423082834,1.707362239733552,0.6655178599683751,4.22111968552484,-6.206838488730185,4.835993275529578
0,1.3,8.141956407359075,1.3847578152970428,0.9073175237448545,4.22111968552484,-6.6973384887301854,4.835993275529578
0,1.35,8.353012391635318,1.037628390860533,1.149117187521333,4.22111968552484,-7.1878384887301845,4.835993275529578
1,0.0,2.125170806802104,1.802108616480538,4.850650589760888,5.194821413755896,6.7183612611491705,-4.822791831576554
1,0.05,2.3849118774898987,2.1257641795379967,4.60951099818206,5.194821413755896,6.227861261149171,-4.822791831576554
1,0.1,2.6446529481776935,2.424894742595455,4.368371406603233,5.194821413755896,5.737361261149171,-4.822791831576554
1,0.15,2.9043940188654886,2.6995003056529137,4.127231815024405,5.194821413755896,5.246861261149171,-4.822791831576554
1,0.2,3.1641350895532834,2.949580868710372,3.8860922234455773,5.194821413755896,4.75636126114917,-4.822791831576554
1,0.25,3.423876160241078,3.1751364317678306,3.6449526318667496,5.194821413755896,4.265861261149171,-4.822791831576554
1,0.3,3.683617230928873,3.376166994825289,3.403813040287922,5.194821413755896,3.7753612611491705,-4.822791831576554
1,0.35,3.9433583016166676,3.5526725578827474,3.162673448709094,5.194821413755896,3.2848612611491705,-4.822791831576554
1,0.4,4.203099372304463,3.7046531209402063,2.9215338571302665,5.194821413755896,2.79436126114917,-4.822791831576554
1,0.45,4.462840442992258,3.8321086839976646,2.680394265551439,5.194821413755896,2.3038612611491702,-4.822791831576554
1,0.5,4.722581513680052,3.9350392470551228,2.439254673972611,5.194821413755896,1.8133612611491703,-4.822791831576554
1,0.55,4.982322584367847,4.013444810112582,2.1981150823937834,5.194821413755896,1.3228612611491695,-4.822791831576554
1,0.6,5.242063655055642,4.067325373170041,1.9569754908149557,5.194821413755896,0.8323612611491704,-4.822791831576554
1,0.65,5.501804725743437,4.096680936227498,1.715835899236128,5.194821413755896,0.3418612611491696,-4.822791831576554
1,0.7,5.761545796431231,4.101511499284957,1.4746963076573003,5.194821413755896,-0.14863873885082945,-4.822791831576554
1,0.75,6.021286867119026,4.081817062342417,1.2335567160784726,5.194821413755896,-0.6391387388508294,-4.822791831576554
1,0.8,6.2810279378068214,4.037597625399874,0.9924171244996449,5.194821413755896,-1.1296387388508302,-4.822791831576554
1,0.85,6.540769008494616,3.968853188457333,0.7512775329208177,5.194821413755896,-1.6201387388508293,-4.822791831576554
1,0.9,6.800510079182411,3.8755837515147915,0.5101379413419895,5.194821413755896,-2.11063873885083,-4.822791831576554
1,0.95,7.060251149870205,3.757789314572249,0.2689983497631623,5.194821413755896,-2.601138738850829,-4.822791831576554
1,1.0,7.319992220558,3.6154698776297076,0.027858758184334143,5.194821413755896,-3.09163873885083,-4.822791831576554
1,1.05,7.5797332912457955,3.4486254406871666,-0.213280833394494,-3.1168928482535376,-4.925810991080665,-2.411395915788277
1,1.1,-1.3034113262767875,1.7792165262918074,2.1981150823937834,-3.1168928482535376,-5.416310991080666,-2.411395915788277
1,1.15,-1.459255968689464,1.4961384767377757,2.0775452866043698,-3.1168928482535376,-5.906810991080663,-2.411395915788277
1,1.2,-1.6151006111021409,1.1885354271837407,1.9569754908149557,-3.1168928482535376,-6.397310991080664,-2.411395915788277
1,1.25,-1.7709452535148182,0.8564073776297079,1.836405695025542,-3.1168928482535376,-6.887810991080665,-2.411395915788277
1,1.3,-1.9267898959274952,0.49975432807567444,1.715835899236128,-3.1168928482535376,-7.3783109910806655,-2.411395915788277
1,1.35,-2.082634538340172,0.11857627852164043,1.595266103446714,-3.1168928482535376,-7.8688109910806645,-2.411395915788277
2,0.0,1.91245914795436,2.06349710839895,-4.604018595392625,5.71063197034052,5.756895584362109,4.835247494830353
2,0.05,2.197990746471386,2.3390793876170557,-4.3622562206511075,5.71063197034052,5.266395584362109,4.835247494830353
2,0.1,2.483522344988412,2.590136666835161,-4.120493845909589,5.71063197034052,4.775895584362109,4.835247494830353
2,0.15,2.7690539435054378,2.816668946053267,-3.878731471168072,5.71063197034052,4.285395584362109,4.835247494830353
2,0.2,3.054585542022464,3.018676225271372,-3.6369690964265544,5.71063197034052,3.794895584362109,4.835247494830353
2,0.25,3.34011714053949,3.1961585044894774,-3.3952067216850366,5.71063197034052,3.304395584362109,4.835247494830353
2,0.3,3.625648739056516,3.3491157837075827,-3.1534443469435187,5.71063197034052,2.813895584362109,4.835247494830353
2,0.35,3.911180337573542,3.4775480629256883,-2.9116819722020013,5.71063197034052,2.323395584362109,4.835247494830353
2,0.4,4.196711936090568,3.581455342143794,-2.6699195974604835,5.71063197034052,1.8328955843621086,4.835247494830353
2,0.45,4.482243534607594,3.6608376213618996,-2.4281572227189656,5.71063197034052,1.3423955843621087,4.835247494830353
2,0.5,4.76777513312462,3.7156949005800044,-2.186394847977448,5.71063197034052,0.8518955843621088,4.835247494830353
2,0.55,5.053306731641646,3.7460271797981104,-1.9446324732359304,5.71063197034052,0.36139558436210795,4.835247494830353
2,0.6,5.338838330158672,3.7518344590162154,-1.702870098494413,5.71063197034052,-0.1291044156378911,4.835247494830353
2,0.65,5.624369928675698,3.733116738234321,-1.461107723752895,5.71063197034052,-0.6196044156378919,4.835247494830353
2,0.7,5.909901527192724,3.6898740174524263,-1.2193453490113777,5.71063197034052,-1.110104415637891,4.835247494830353
2,0.75,6.19543312570975,3.6221062966705317,-0.9775829742698599,5.71063197034052,-1.600604415637891,4.835247494830353
2,0.8,6.4809647242267765,3.529813575888637,-0.735820599528342,5.71063197034052,-2.0911044156378917,4.835247494830353
2,0.85,6.766496322743802,3.4129958551067427,-0.4940582247868246,5.71063197034052,-2.581604415637891,4.835247494830353
2,0.9,7.052027921260828,3.271653134324848,-0.2522958500453063,5.71063197034052,-3.0721044156378916,4.835247494830353
2,0.95,7.337559519777854,3.1057854135429537,-0.010533475303789785,5.71063197034052,-3.5626044156378907,4.835247494830353
